VIC,461.9339382114944116
NSW,455.3496682279469165
ACT,455.3303571428571429
TAS,435.6092783505154639
SA,431.9712068965517241
WA,428.9910761154855643
QLD,424.3440774719673802
NT,389.1907407407407407
