VIC,459.0616858152238451
ACT,454.8681192660550459
NSW,453.5477450327450327
TAS,438.2896919431279621
SA,436.5515217391304348
WA,422.7202816492450639
QLD,418.4099132077073254
NT,379.8924242424242424
