VIC,561.6239046590558470
ACT,560.6642857142857143
NSW,552.7026451764429570
SA,538.8539405123751628
TAS,537.0643939393939394
QLD,534.6510819165378671
WA,530.3103099730458221
NT,486.0482142857142857
