VIC,463.7245018819710625
ACT,457.3303571428571429
NSW,456.9053694273206468
TAS,437.2525773195876289
SA,435.5814732142857143
WA,431.0842105263157895
QLD,425.8854543468763652
NT,389.4669811320754717
