VIC,573.5597826086956522
ACT,572.4285714285714286
NSW,567.7648883374689826
QLD,544.0825617283950617
WA,540.7160326086956522
SA,539.2461538461538462
TAS,537.1818181818181818
NT,513.0344827586206897
