ACT,567.9636363636363636
VIC,564.5353281853281853
NSW,556.1833799603174603
TAS,541.6349397590361446
SA,538.3183068783068783
QLD,532.1257668711656442
WA,527.0140306122448980
NT,476.6811965811965812
