VIC,453.7014971927635683
ACT,446.0183486238532110
NSW,445.5415499533146592
TAS,431.3000000000000000
SA,423.4094076655052265
WA,419.3695652173913043
QLD,411.9119749776586238
NT,399.4528301886792453
