VIC,457.9835775145469659
ACT,453.0981651376146789
NSW,451.9445350945350945
TAS,436.7848341232227488
SA,433.8365217391304348
WA,421.5833408307092518
QLD,417.1265126757773817
NT,381.8878787878787879
