VIC,563.9122870170386369
ACT,563.0171428571428571
NSW,555.6021818057268119
SA,538.7102668017561635
TAS,537.1414141414141414
QLD,536.5870627572016461
WA,532.1702006588799042
NT,489.6903703703703704
