VIC,454.9420975965040058
NSW,449.6787893007977475
ACT,447.3303571428571429
TAS,429.0360824742268041
WA,422.1312335958005249
SA,420.7266435986159170
QLD,418.1213235294117647
NT,395.6759259259259259
