ACT,575.9545454545454545
VIC,571.9922779922779923
NSW,566.2958542713567839
TAS,543.8915662650602410
QLD,542.5556408288564850
SA,541.2321144674085851
WA,538.2574626865671642
NT,501.7564102564102564
