ACT,565.9659090909090909
VIC,562.8205996131528046
NSW,553.8847741224149234
TAS,541.0707831325301205
SA,537.5572089947089947
QLD,529.5718366564417178
WA,524.4118637110016420
NT,467.6138888888888889
